SIREN;Dénomination;Code APE;Adresse;Code postal;Tranche effectifs;SIRET;Date de création;TOTAL (II) (net) (BJNET) 2018 (€);TOTAL (II) (net) (BJNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2018 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2018 (€);Autres créances (3) (net) (BZNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2018 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2018 (€);Disponibilités (net) (CFNET) 2016 (€);TOTAL (III) (net) (CJNET) 2018 (€);TOTAL (III) (net) (CJNET) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2018 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2018 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2018 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2018 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2018 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2018 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2018 (€);TOTAL (III) (DR) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2018 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2018 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2018 (€);Dettes fiscales et sociales (DY) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2018 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2018 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2018 (€);TOTAL (IV) (EC) 2016 (€);Emprunts obligataires convertibles (DS) 2018 (€);Emprunts obligataires convertibles (DS) 2016 (€);Autres emprunts obligataires (DT) 2018 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts et dettes financières divers (DV) 2018 (€);Emprunts et dettes financières divers (DV) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2018 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);TOTAL GENERAL (I à V) (EE) 2018 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);Chiffre d'affaires net (France) (FJ) 2018 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2018 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Salaires et traitements (FY) 2018 (€);Salaires et traitements (FY) 2016 (€);Intérêts et charges assimilées (GR) 2018 (€);Intérêts et charges assimilées (GR) 2016 (€);Crédit client 2018 (j);Crédit client 2016 (j);Crédit fournisseurs 2018 (j);Crédit fournisseurs 2016 (j);Rotation des stocks 2018 (j);Rotation des stocks 2016 (j);BFR 2018 (€);BFR 2016 (€);Fonds de roulement net global 2018 (€);Fonds de roulement net global 2016 (€);BFRE 2018 (€);BFRE 2016 (€);CA par employé 2018 (€);CA par employé 2016 (€);Liquidité générale 2018;Liquidité générale 2016;Liquidité réduite 2018;Liquidité réduite 2016;CAF 2018;CAF 2016;Autonomie financière 2018;Autonomie financière 2016;MARGE COMMERCIALE  2018 (€);MARGE COMMERCIALE  2016 (€);PRODUCTION DE L'EXERCICE 2018 (€);PRODUCTION DE L'EXERCICE 2016 (€);VALEUR AJOUTEE 2018 (€);VALEUR AJOUTEE 2016 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2018 (€);EBE ( EXCEDENT BRUT D'EXPLOITATION ) 2016 (€);Charges de personnel 2018 (€);Charges de personnel 2016 (€);RESULTAT D'EXPLOITATION 2018 (€);RESULTAT D'EXPLOITATION 2016 (€);RESULTAT COURANT AVANT IMPOTS 2018 (€);RESULTAT COURANT AVANT IMPOTS 2016 (€);Produits financiers 2018 (€);Produits financiers 2016 (€)
792431157;LJM;5630Z;35 BD DE LA MARNE;76000;De 1 à 2 salariés;79243115700017;08/04/2013;9000;9260;0;0;421;1659;0;0;941;2419;1362;4150;10362;13410;1000;1000;-373;-893;-8;403;719;602;0;0;0;0;0;0;4599;1901;0;0;93;8567;0;0;9644;12808;0;0;0;0;299;0;0;0;10362;13410;0;0;0;0;0;0;0;0;0;0;63,1540632054176;25,7674168152109;0;0;-8924;-11077;-7982;-8658;-9345;-12808;0;0;0,145746388443018;0,318394753279201;0,145746388443018;0,318394753279201;60;300;6,93881490059834;4,48918717375093;26254;25401;1432;0;4007;4660;1271;378;1901;2682;-8;-715;0;0;0;0
531842284;SARL BRUNO & BRUNO;4391A;4 LA GRANGEOTTE;33420;0 salarié à la fin de l'année;53184228400022;01/04/2011;10806;29036;4828;4819;552;625;22;22;1652;4606;7054;24563;17860;53598;1000;1000;-4430;15745;1130;522;-2200;17367;0;0;0;0;0;17462;46;305;0;0;11801;0;0;0;20060;36231;0;0;0;0;7667;0;0;0;17860;53598;0;63331;0;0;0;11266;0;0;56,3038366178463;23,144734279684;0,846799410922149;1,98955228148434;0;84,8745948201162;-7014;1166;-5338;5794;-7566;541;0;63331;0,569146361142488;1,30870051680963;0,569146361142488;0,53662954872396;7923;11495;-12,3180291153415;32,4023284450912;0;0;26082;75300;9559;28126;8828;11982;65;15514;875;1013;0;522;0;0
398965103;BARANCO / TERRA NERA;4639B;16 BD SAINT GERMAIN;75005;De 6 à 9 salariés;39896510300078;01/12/1994;12952;126750;9896;571209;14937;0;48;48;111;8685;25130;888829;38082;1015579;253000;253000;-1713137;-1040393;54783;-554300;-1395631;-1331974;0;0;0;141533;1;0;811269;1167053;281981;0;0;0;0;0;1433713;2206021;0;0;0;0;36586;0;0;0;38082;1015579;25154;2550210;0;0;21161;489160;1023;126;119,664201849938;68,128915527218;8343,56677937447;162,925034288988;0;25,7003827240324;-1372154;-902472;-1371996;-1317191;-1387229;-992814;25154;0;0,0178874474367004;0,477521487246777;0,0178874474367004;0,354920342494456;-59276;-527633;-3664,80489470091;-131,154149504864;1205;672244;5069;0;-4421;276562;-32142;-493372;27499;671237;62545;-553593;61761;-553562;238;157
814556080;JEFF RENOV;4334Z;1B RUE SENATEUR EMILE ROUX;11100;De 1 à 2 salariés;81455608000020;04/11/2015;860;0;0;0;4771;3234;0;0;180;0;8751;5734;9611;5734;2000;2000;2592;0;-20658;-206;-15866;1794;0;0;0;0;0;0;432;30;0;0;7870;35;0;0;25477;3940;0;0;0;0;0;587;0;0;9611;5734;0;0;0;0;17736;6337;0;0;0;0;5,88709677419355;0,132897381375433;30,6323019501314;12,2253483386924;-16906;2381;-16726;2381;-21677;-853;0;0;0,343486281744318;1,71011034894125;0,19433214271696;0,964509394572025;0;0;-165,081677244824;31,2870596442274;-1925;-2636;28421;79432;6101;10770;-20658;2021;26259;8089;-20658;2292;0;0;0;0
453832107;J.B.I;6820B;6 RUE HENRI MOISSAN;38100;0 salarié pendant l'année;45383210700016;18/05/2004;247138;267618;5245;2193;415;208;0;0;0;0;5659;2401;252798;270019;2200;2200;-128532;-67330;-27953;-29866;-154285;-94997;0;0;0;0;0;257984;17858;4440;0;19274;89228;0;0;0;407083;365016;0;0;0;0;267689;80579;0;0;252798;270019;0;8142;0;0;0;0;0;8141;0;81,9255097027757;765,366821661735;226,479959751803;0;0;-133735;-24052;-133734;-24052;-134150;-24260;0;0;0,040597156262106;0,0907647525800476;0,040597156262106;0,0907647525800476;10240;-12406;-61,0309417004881;-35,1815983319692;0;0;0;8142;-7097;2179;-13497;-4266;1322;1145;-23737;-21726;0;-29866;0;0
812331312;MOUV' EXPRESS VAL DE LOIRE;4941A;29 AV DES DROITS DE L HOMME;45000;;81233131200015;01/09/2015;14129;7339;3378;2832;6;0;0;0;6069;15795;9453;18628;23582;25967;2700;2700;14328;0;4313;15370;21611;18070;0;0;0;0;0;0;0;3660;1968;4236;0;0;0;0;1971;7896;0;0;0;0;2;0;0;0;23582;25967;24450;40841;0;0;0;0;0;0;42,0235173824131;21,0915501579295;0;65,0604874057624;0;0;1416;-5063;7484;10731;1410;-5064;0;0;4,80335365853659;2,35916919959473;4,80335365853659;2,35916919959473;8943;19330;91,6419302858112;69,588323641545;0;0;24450;40841;10030;23730;9951;23047;75;0;5221;18512;5221;18512;0;0
522120054;RJ SOFT;6202A;1 ALL W A MOZART;95100;0 salarié pendant l'année;52212005400013;01/03/2010;8493;4816;20086;60104;2519;6084;0;0;0;17748;44030;86160;52523;90976;500;500;-1457;42461;-35305;5336;-36211;48347;0;0;0;0;14793;0;10470;7658;60941;0;0;0;0;0;88735;42630;0;0;0;0;2530;0;0;0;52523;90976;24003;0;0;0;22962;44316;0;0;254,530336485717;116,540022523958;222,048877422954;35,3059239610964;0;0;-27381;25782;-27382;43530;-51325;17474;0;0;0,316547870776211;1,96891860192353;0,316547870776211;1,96891860192353;-25145;-762;-68,9431296765227;53,1425870559268;0;0;24003;156870;9661;90895;-25040;11791;33484;77060;-30222;10915;-30222;0;0;0
794865121;SAS HIGEK;6430Z;70 RUE JEAN BART;59110;De 1 à 2 salariés;79486512100022;30/07/2013;951700;971700;10946;207900;14605;36615;0;0;3056;3453;28607;247968;980307;1219668;221000;221000;-145604;-86862;25539;-24418;100935;109720;0;0;0;0;292211;377440;7293;3350;104669;127812;0;0;0;0;879372;1109948;0;0;0;0;469862;596546;19466;0;980307;1219668;136950;225000;0;0;52549;165104;18432;23540;24,3111232810028;281,05;169,17994966443;248,042437520286;0;0;-91747;108553;-88692;112006;-106352;71938;0;0;0,209170541955485;1,82380370986011;0,209170541955485;1,82380370986011;63289;-28163;10,29626433352;8,99589068500608;0;0;136950;225000;123838;220892;45623;-7337;75711;225858;12720;-3594;83289;-27134;89000;0
519260822;HOLDING CIGALAS;6420Z;46 RUE JEAN JAURES;03320;;51926082200019;01/01/2010;234575;234575;0;0;608;6012;0;0;428;461;4013;6480;238588;241055;35000;35000;-80740;-71158;2901;7907;11456;26043;0;0;0;0;0;0;3695;4336;0;0;49867;41747;0;0;227132;215013;0;0;0;0;0;0;0;0;238588;241055;0;0;0;0;10609;8400;0;0;0;0;202,686354072738;260,131492439185;0;0;-223547;-208994;-223119;-208532;-227132;-215013;0;0;0,00456122431009281;0,0301005055508272;0,00456122431009281;0,0301005055508272;0;-1395;4,80158264455882;10,8037584783556;0;0;24000;31500;18455;26430;7432;13509;10609;11790;7432;13508;0;0;0;0
810138149;LA BELLE PASSAGERE;4771Z;9 RUE SAINTE CLAIRE;22100;;81013814900010;16/03/2015;23614;24112;0;76;5;2098;0;0;5823;735;5828;42584;29442;66696;1000;1000;1;0;-23924;0;-22923;1001;0;0;0;0;29146;46149;4028;5;434;313;0;0;0;0;52365;65695;0;0;0;0;16462;18263;0;0;29442;66696;23538;38902;0;565;1255;890;1108;1832;0;0,585736245544688;79,2332233934769;0,0301956346212392;0;336,932242119008;-6752;40566;-929;41301;-6757;38383;0;0;0,862512949533817;33,1247077162899;0,862512949533817;2,26734216679657;-23804;379;-77,8581618096597;1,50083963056255;-5118;17267;0;0;-20194;-1500;-22440;-3043;1255;890;-22560;-3422;-23666;-5253;2;0
810255307;A CITADELLA;4711D;RTE NATIONALE;20260;0 salarié à la fin de l'année;81025530700011;01/03/2015;809797;1048613;21630;14656;45398;158619;0;0;7499;8747;121889;318606;936338;1379250;100000;100000;-188793;0;-190235;-157168;-269028;103806;0;0;0;0;454334;837874;488639;112830;27989;71365;0;0;0;0;1205367;1275444;0;0;0;0;217910;232363;649;121121;936338;1379250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-418733;104652;-406581;125430;-464130;-53967;0;0;0,228354053790757;0,976336691917335;0,139621411389132;0,557788482753549;0;0;-28,7319322723205;7,52626427406199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398162032;SANITAIRE ET FORME DIFFUSION;4690Z;52 RUE D EMERAINVILLE;77183;0 salarié pendant l'année;39816203200039;04/08/1994;130;0;2155;836;3768;2821;0;0;640;0;18240;23631;18370;23631;7622;7622;-13488;-8209;354;56;-5512;-531;0;0;0;0;0;1657;10390;12295;12827;10094;0;0;0;0;23882;24162;0;0;0;0;0;0;0;1657;18370;23631;30158;48377;0;0;0;1067;0;34;21,7348354223313;5,25628570050506;98,5496964783169;116,256191453204;143,43760516928;172,625908649634;-6283;1127;-5642;1126;-10051;-1694;0;0;0,763723150357995;0,978063821861678;0,274797973453921;0,151359629154422;466;56;-30,0054436581383;-2,24704836866827;2185;10449;17102;19376;2482;10353;666;6145;0;2237;444;6144;518;6105;74;42
504536871;NECTARDESIGN;4799B;4 RUE DE THANN;68700;0 salarié pendant l'année;50453687100016;09/06/2008;398;2030;1003;2282;948;1189;0;0;3730;2539;5895;6222;6292;8252;8000;8000;-6199;-6095;2332;-1520;4133;386;0;0;0;0;0;0;1895;1666;0;0;138;0;0;0;2160;7866;0;0;0;0;0;0;0;0;6292;8252;0;13249;0;0;1131;1304;0;0;13,6892742828083;52,3894885148565;32,2152824353529;41,5702761826634;0;0;5;-4184;3735;-1644;-1157;-5585;0;0;2,63009259259259;0,76395068005593;2,63009259259259;0,76395068005593;673;-436;65,6865861411316;4,67765390208434;0;0;22286;13249;4394;1059;3019;-484;1131;1304;2361;-1462;0;-1462;0;0
518243043;STTAN ET GETWELL;4669A;179 IMP DES MESANGES;83190;De 1 à 2 salariés;51824304300024;12/11/2009;0;2238;0;754;738;1300;0;0;183;1233;921;37168;921;39406;2000;2000;-79730;-47743;-997;-15047;-78526;-60590;0;0;0;0;0;0;1355;468;0;0;-76651;95272;0;0;79447;99996;0;0;0;0;373;0;0;0;921;39406;0;0;0;0;0;2863;0;0;0;9,50560229894586;17,9615546645748;4,38323685182904;0;317,099541013872;-78335;-64060;-78153;-62828;-79073;-65360;0;0;0,0116474650006956;0,371698584929246;0,0116474650006956;0,0328716435821791;0;3536;-8526,16720955483;-153,758310917119;-15249;4658;10382;2417;-21103;-7244;-22977;-11605;1005;4184;-23497;-14872;0;0;22500;0
479587388;SETIMMO / SETIMMO;7112B;12 RUE CHARLES FOURIER;70300;0 salarié à la fin de l'année;47958738800022;01/11/2004;7000;7000;130875;123035;6620;4798;0;0;1464;9069;138439;147263;145439;154263;7700;7700;0;0;-7520;-2242;69736;72685;0;0;34000;34000;0;0;2822;36948;0;0;0;1028;0;0;41703;47578;0;0;0;0;0;0;0;0;145439;154263;0;0;0;0;0;11008;0;0;1842,95428240741;353,582254661124;116,22997066125;188,873483244261;0;0;95442;90540;96736;99685;89342;75701;0;0;3,3332289986276;2,96098963360893;3,3332289986276;2,96098963360893;0;0;47,9486245092444;47,1175849037034;0;0;21600;105840;14215;46338;7653;25758;4424;16216;0;25758;0;0;0;0
808426308;NEMOU 74;5610A;21 AV D ALERY;74000;0 salarié à la fin de l'année;80842630800017;01/01/2015;27386;32784;0;225;28658;2274;0;0;177;733;28835;3872;56222;36657;500;500;-22417;-18234;-19358;-8475;-41225;-26209;0;0;0;0;0;0;22406;6602;0;0;54196;34612;0;0;97447;62865;0;0;0;0;11164;10000;0;0;56222;36657;0;0;0;0;2871;16498;0;0;0;0,864841469424892;206,795677064369;32,5368342028798;0;2,68086669114947;-57624;-49726;-57447;-48993;-86282;-52000;0;0;0,334194849447162;0,0732431665563227;0,334194849447162;0,0611368580346165;2493;2047;-73,3253886378998;-71,4979403660965;0;0;21432;79133;-12484;16092;-16618;-4146;3076;19341;-19288;-8003;0;0;0;0
753463124;SAS CREATIVLED;7311Z;36 AV HOCHE;75008;0 salarié à la fin de l'année;75346312400036;24/08/2012;356;168966;4889;80291;51471;12319;0;0;4997;1427;62002;102424;62359;271390;10000;10000;-418560;-115436;-261342;-114767;-669902;-220203;0;0;0;0;197;0;124247;79813;2872;0;0;6143;0;6004;732261;491593;0;0;0;0;0;26264;197;0;62359;271390;21337;0;0;0;0;17086;8843;0;69,6944665760573;201,236379941606;231,716458710159;136,86282496514;0;0;-675058;-364332;-670061;-362905;-726529;-379034;0;0;0,0846721109988256;0,204728677951342;0,0846721109988256;0,204728677951342;-190214;30404;-1074,26674577848;-81,1389513246619;-22245;0;14337;69709;-141758;-56019;-145620;-76085;0;19107;-168783;-106699;-177626;0;0;7
803987528;JEUDI 8;4725Z;3 RUE CAVALERIE;13200;0 salarié à la fin de l'année;80398752800012;08/08/2014;18112;29481;0;0;52197;7774;0;0;5211;3370;62095;20863;80207;50344;100;100;6154;0;-6283;10426;-29;10526;0;0;0;0;152;0;22162;22501;39266;0;0;2494;0;0;80235;39818;0;0;0;0;17668;0;0;0;80207;50344;20366;0;0;0;0;38661;0;0;0;0;261,570822500744;49,6039410806867;64,3044279055781;20,0401941067474;-5531;-22325;-322;-18955;-57728;-30099;0;0;0,994873027317151;0,523959013511477;0,919778899303052;0,279873424079562;-8116;1714;-0,0361564451980501;20,908151914826;1338;79786;17440;0;-5405;53481;-6921;16001;0;48616;-6238;12425;-6238;0;0;0
799158324;MENSOURCING;4619B;AV CHARLES DE GAULLE;81300;;79915832400019;03/12/2013;430485;440194;24000;24000;6610;3170;0;0;1934;265;32771;27435;463257;467629;50000;50000;0;0;36176;42501;265667;182286;0;0;0;0;102398;193994;852;1065;4256;4163;0;0;0;0;197590;285343;0;0;0;0;90085;86120;0;0;463257;467629;24128;20000;0;0;4541;4891;3115;5350;302,553050397878;365;17,0920722859781;28,3782303985983;0;0;25729;21942;27665;22206;18892;18772;0;0;6,37098668754894;5,24770466717674;6,37098668754894;5,24770466717674;41030;47355;57,3476493609379;38,9809015266376;-2494;0;24128;20000;8966;8585;4144;3423;4541;4891;-709;-1431;36176;43219;40000;50000
434687497;COMPAGNIE IMMOBILIERE ET FONCIERE COTE D'AZUR;6420Z;IMP DES ESPARADOUS;83330;De 1 à 2 salariés;43468749700033;19/02/2001;66426;81439;24311;110279;186761;194360;0;0;112;1217;214164;308776;280591;390215;10000;5374800;-319288;-5761601;-219680;-166926;-486161;-510919;0;0;119000;119000;2131;63;40969;88563;38807;159363;0;0;0;0;647752;782134;0;0;0;0;302711;296631;2131;0;280591;390215;19649;19649;0;0;90937;44164;116539;14877;376,334461465384;1707,11974315911;99,492248835662;182,352985973843;0;0;-128857;-177882;-128745;-176665;-318598;-375161;0;0;0,612053674936239;0,630059327620303;0,612053674936239;0,630059327620303;-331525;-236376;-173,263219419012;-130,932690952424;0;0;19649;19649;-105601;-128075;-230701;-210486;123700;80676;-128856;-243774;-232718;-245297;12677;13354
812103828;LE BONJOUR;1071C;26 PL DES LUMIERES;25000;0 salarié à la fin de l'année;81210382800016;07/09/2015;2393;18826;0;0;5655;1285;0;0;2705;1826;6738;2274;9131;21101;500;500;-54133;-7906;-20405;-12739;-74038;-20145;0;0;379;214;0;0;27642;10546;0;0;28178;16247;0;0;82790;41031;0;0;0;0;7000;7000;0;0;9131;21101;0;0;0;0;8175;13345;0;0;0;0;356,095675744356;87,7655111402957;-15,0055761139555;-6,27714970880439;-71757;-33582;-69052;-31758;-77412;-35034;0;0;0,0889035492809078;0,0668233911254775;0,110304789550073;0,0963267704966206;5009;5652;-810,842185959917;-95,4694090327473;17953;0;0;45840;-4776;8856;-15425;-7284;9659;16140;-20433;-12540;0;0;28;0
478037831;AILLEURS / LA ROSE ET LE JADE;4789Z;8 IMP LEONCE COUTURE;31200;0 salarié pendant l'année;47803783100029;01/07/2004;0;1558;0;0;0;438;0;0;480;1110;1141;3656;1141;5214;3500;3500;-10064;-3172;414;-2902;-5800;-2224;0;0;0;0;0;0;5651;4948;0;0;734;2187;0;0;6940;7438;0;0;0;0;278;0;0;0;1141;5214;0;0;0;0;1153;1184;0;0;0;0;146,23496965572;98,7932694411623;13,0190271150937;32,504235154068;-6001;-4892;-5522;-3782;-6049;-5493;0;0;0,164064845391774;0,469615488034418;0,0720504353047133;0,208120462489917;0;17;-508,326029798422;-42,6543920214806;16011;13571;0;0;6607;1090;1310;-3277;2424;2746;1308;-3294;0;0;0;0
435268875;DE BALINCOURT ET CONSEILS ASSOCIES;7022Z;17 RUE BLANCHE;75009;De 1 à 2 salariés;43526887500075;03/01/2001;11191;20667;70360;214687;177257;178948;0;0;0;0;249695;398748;260886;419415;7622;7622;-498819;-492472;-63102;-49336;-553536;-533423;0;0;50955;50955;10;53729;269148;381852;171831;218779;0;0;0;0;763467;901882;0;0;0;0;131379;162589;10;53729;260886;419415;18210;323366;0;0;37868;89736;2703;0;1175,24254072854;201,940306546349;1672,95085317258;980,165320641029;0;0;-382383;-286816;-382384;-286817;-561646;-470877;18210;323366;0,391858412119831;0,532446540140377;0,391858412119831;0,532446540140377;-81276;-60061;-212,175432947724;-127,182623415948;0;754;18210;321897;-30725;204869;-77612;69791;46062;121691;-59442;80931;-62144;80931;0;0
807609953;ORCHIS INGENIERIE;7112B;710 RUE FAVRE DE SAINT CASTOR;34080;De 1 à 2 salariés;80760995300029;01/11/2014;40265;25896;61627;100971;49814;58571;0;0;1771;56757;121171;264794;161436;291190;49000;44500;-21081;0;-55238;-21682;-22263;27874;0;31150;0;0;0;22548;30802;55000;0;40908;22279;0;0;28318;183699;232167;0;0;0;0;71092;43323;0;0;161436;291190;0;140670;0;10921;71175;130795;0;1947;201,796524563103;202,597862010278;163,037356071812;147,110982137099;17,3097941062543;101,41212430246;6794;41741;8565;98499;-43021;11488;0;0;1,07606166634105;1,91910304541304;1,00539047652878;1,567633970633;33056;-20916;-13,7906043261726;20,0982176585734;0;0;103231;195420;11916;81702;-63517;-19048;84757;148414;-74915;-22951;0;-24896;2;2
424782290;S.B.2;4771Z;9 RUE DU MARCHE;06300;0 salarié pendant l'année;42478229000011;20/10/1999;49354;49334;1710;1531;0;0;0;0;1245;3250;8316;12983;57670;62317;7622;7622;10025;13199;2136;1481;20545;23064;0;0;0;0;0;0;1473;8193;0;0;0;0;0;0;37125;39253;0;0;0;0;0;0;0;0;57670;62317;0;0;0;0;0;0;0;0;16,0482875655662;10,8252165760069;15,6650991224083;59,9119485515086;54,7126263134925;59,2851194121249;-30054;-29520;-28809;-26270;-30950;-31091;0;0;0,19986531986532;0,29072937100349;0,0795959595959596;0,121799607673299;-487;-712;35,6251083752384;37,01076752732;18988;25049;0;0;3253;2879;2623;2193;0;0;2623;2193;0;0;0;0
320216690;KAPNIST;6831Z;4 AV DE L ESTEREL;06160;0 salarié à la fin de l'année;32021669000026;01/10/1980;19464;22818;0;29000;46927;25404;2054;2054;0;33616;49624;91211;69088;114029;8960;8960;-277909;-261441;-24688;821;-224793;-182817;0;0;0;0;386;0;20473;25871;166771;193047;0;0;0;0;293881;296846;0;0;0;0;106179;72038;386;0;69088;114029;9927;103750;8117;2158;687;44652;280;396;0;83,2876962395035;142,547880660791;140,80369018436;0;0;-139746;-169267;-137692;-133597;-187316;-195808;0;0;0,260950868930539;0,400675242873919;0,260950868930539;0,400675242873919;-23866;3819;-325,37198934692;-160,325005042577;0;0;18044;105908;-25641;50021;-28129;5212;954;44937;-28952;2215;-29232;1819;0;0
798080594;ELEGANCE COIFFURE;9602A;32 RUE EUGENE BRIAIS;77000;De 3 à 5 salariés;79808059400012;15/10/2013;0;0;0;0;2538;16;237;237;2393;3325;5168;3578;5168;3578;500;500;-5382;-1993;-13207;-2813;-18089;-4307;0;0;0;0;0;0;12265;0;0;0;10072;3378;0;0;23257;7885;0;0;0;0;0;259;0;0;5168;3578;0;0;0;0;19448;17302;0;0;0;0;371,204394693201;0;0;0;-20719;-7610;-18089;-4048;-23257;-7626;0;0;0,222212667153975;0,469184369263047;0,222212667153975;0,469184369263047;0;0;-350,019349845201;-120,374510899944;0;0;17610;25841;7560;16995;-12942;-2839;20502;19834;-12942;-2756;0;0;0;0
812468965;STAR RENOV;4334Z;2 ALL DE COUBRON;93390;De 1 à 2 salariés;81246896500015;30/06/2015;0;196;0;170970;18097;10685;0;0;187;5481;18284;187136;18284;187332;1500;1500;39260;2070;-32350;27973;8410;31543;0;0;0;0;0;0;2897;54714;0;0;0;0;0;77000;9875;155789;0;0;0;0;133;0;0;0;18284;187332;0;0;0;0;11541;31861;0;0;0;100,31224983845;28,6998284641023;38,8661511658322;0;0;8355;25866;8543;31347;-9742;92181;0;0;1,87682200780127;2,37515389204077;1,87682200780127;2,37515389204077;488;-4345;45,9964996718442;16,838020199432;0;-132;17500;518415;-13203;90223;-29780;43033;16577;46416;-31965;42663;0;0;0;0
810855411;SAS LE BRULOIR A CERISES;1083Z;COURTANGIS;18130;De 1 à 2 salariés;81085541100015;15/04/2015;26262;26662;27418;13060;1304;0;0;0;0;1610;36219;22647;62481;49309;500;500;-25468;0;-18161;-10059;-43129;-9559;0;0;0;0;17766;0;8406;5021;40910;0;0;0;0;0;105610;58868;0;0;0;0;15038;0;0;0;62481;49309;17323;39384;0;0;15369;15310;65;994;481,42017356501;100,863717922676;180,847715376998;46,9971945265058;54,5042208983879;39,8574907642458;-36586;6805;-36587;-36221;-38040;6177;0;0;0,495419270654488;1,58073355817875;0,422773161183985;1,20896571107364;-18161;-9721;-69,0273843248348;-19,3859133221116;2367;5447;14438;34486;3185;12179;-18096;-8731;21281;20727;-18096;-9069;-18161;-10059;0;5
490505864;LES FILMS D'EN FACE;5911C;41 RUE DAUPHINE;75006;0 salarié à la fin de l'année;49050586400010;05/05/2006;376142;377345;6698;6698;40021;35372;0;0;11041;10218;57760;52288;433901;429633;46000;46000;-39081;-65000;-5567;37417;40409;53474;0;0;0;0;1599;0;86400;80219;135848;0;0;125967;4000;4000;393493;376160;0;0;0;0;164790;2186;0;0;433901;429633;1000;0;0;0;0;33620;0;0;2037,30833333333;84,8878472222222;4001,82731841023;424,369025050582;0;0;-180386;-331904;-169344;-321685;-216407;-363276;0;0;0,258891553304498;0,141328850135415;0,258891553304498;0,141328850135415;-5567;572;9,31295387657553;12,4464368426075;0;0;1000;129628;-5567;72131;-5567;19656;0;51527;-5567;48543;-5567;0;0;0
517572830;DEPROFUNDIS;7112B;4 RUE DU LAVOIR;27240;De 1 à 2 salariés;51757283000043;26/08/2009;50648;4324;80384;44118;25640;20941;0;0;765;340;111343;69242;161991;73566;5000;5000;-144671;33184;21049;-132202;-78122;-53518;0;0;3046;0;0;0;54459;14981;120161;52188;0;0;0;0;237067;127084;0;0;0;0;62447;59915;0;0;161991;73566;126172;117182;0;0;50637;108423;0;0;193,784146508998;114,513498944662;230,827074217552;48,6081331427434;0;0;-64042;1733;-63277;2073;-94236;-23052;0;0;0,611550796014202;0,973648558114606;0,611550796014202;0,973648558114606;-17272;-72471;-48,2261360199023;-72,7482804556453;0;-1750;126172;117182;54410;21688;-11984;-72151;67252;133976;13899;-121790;13899;-132543;0;0
539872374;SHDA;6420Z;6 QUAI ZORN;67000;;53987237400019;10/02/2012;2046464;2046464;0;0;27708;15386;0;0;0;222;27708;15609;2074172;2062072;250000;250000;228538;149761;-484;31453;568613;514880;0;0;0;786;742847;720183;106212;73944;20181;22369;0;0;0;0;1505559;1546406;0;0;0;0;636318;729910;0;0;2074172;2062072;36057;76079;0;0;15000;36000;40735;44973;0;0;1462,41229459961;983,570210346788;0;0;-98685;-80926;-98686;-80705;-126393;-96313;0;0;0,219221001163039;0,162065349433617;0,219221001163039;0,162065349433617;-484;45914;27,4139753115942;24,969060246199;0;0;36057;76079;13966;53212;-13989;-4197;25401;53532;-13989;-3685;-14724;27341;40000;76000
