,siret
72683216,89039706000017
71188632,85276342400011
67392804,82289534800016
21893846,39310843600014
4568582,31584911700017
5545118,32007246500018
72088660,88303602200019
29821521,41767620200019
63164510,79868293600058
63259879,79913289900011
36225486,43496564600012
19288029,38512318700028
12335315,34330764100013
74312538,97578031300097
44360168,48101210200010
64245500,80384522100016
54819165,52821799500018
43265249,47824596200012
51222888,50933484300018
54370081,52430932500016
56248521,53447404400011
9940450,33463844200015
46016941,48794258300039
70641196,84861996100016
48492833,49722023600010
69580423,83934477700017
48909456,49877895000028
44665885,48191592400015
9647545,33379524300018
27545278,41028815300035
66812057,82001971900013
67875506,82535919300018
67672687,82431857000010
35010895,43227950300010
29548827,41499953200024
73657473,90173321200012
49576921,50084460000014
14160103,35007466200049
18969218,38441537800015
46311087,48881745300019
27542876,41028333700013
66921106,82056199100010
2538725,30483896400043
61167288,78575482100011
66044891,81441625100019
71925951,88163602100019
10419174,33808700000018
34363065,43048345300014
43605621,47906520300016
30625895,41956851400014
36072256,43461264400014
38548230,44221871500013
20920283,39086104500016
49126212,49945019500015
71567972,87866837500024
22844162,39527563900023
44285845,48079374400024
5137581,31838329600031
19879843,38848530200011
69701271,84014505600015
33546150,42861142000012
22289819,39399834900012
46906052,49063867300015
69210761,83500265000017
67807183,82500577000011
49749791,50140190500010
65522812,81199295700019
29980593,41805275900036
12634300,34410588700022
48496885,49748806400013
66620093,81908053200024
9958232,33468929600013
36852846,43842453300034
10777023,33905055100011
46038678,48800622200019
61887062,79089577500035
70629778,84854089400013
67773088,82482844600016
73319621,89832142700012
59225758,75270538400010
53947178,52252907200012
15888070,35600082801537
50877802,50788105000011
16258112,37817582200626
20060705,38889382800011
35649010,43371625500016
5033666,31795037600010
7929757,32855728500017
24549298,40112153800011
71944006,88178662800019
68087934,82844256600018
2151470,30229579500033
64648311,80771395300022
27790224,41082840400013
34478368,43092865500017
14088909,34989055800043
51270731,50953433500153
2426267,30414182300399
27450509,41007987500010
8355263,32987566000014
68089239,82844966000012
17318650,38066197500017
47932677,49372854700016
40917634,44957125600402
5153371,31845054100012
73822889,90351032900019
56164421,53410713100011
73861079,90393855300018
58765480,75063896700018
9053275,33200215300028
64357182,80438633200022
36476394,43756800900660
14801097,35172654200019
53368547,52009120800030
65563615,81219491800015
8552336,33048233200096
46538779,48951885200020
19990775,38873999700038
68027148,82812481800018
70155003,84320612900010
54407328,52446839400019
73393102,89905894500010
62720297,79473277600016
10072001,33500365300037
53948342,52253383500024
334827,6920021000446
14223209,35023735000011
2489050,30452853200019
56802925,53882104200016
40181766,44789292800014
27013566,40899754200019
61784621,79042692800012
43137284,47792967300044
10819689,33917902000039
59736569,77564165700413
27048754,40907884700020
14724351,35153665100018
53600063,52106424600023
8938476,33165552200018
65968969,81405663600016
36705292,43808467500018
44497334,48141866300011
62679867,79454682000026
60685882,78186959900014
47033495,49102567200016
61226903,78621779400043
44151405,48041751800036
2733405,30597080800013
7998631,32877265200041
73136443,89465077900016
31397486,42132674500021
14570279,35114194000020
27620318,41043806300019
62854573,79535061000015
47653883,49291143300067
66113788,81474178100011
540,554126300017
55895405,53293777800019
47570268,49265963600012
2325168,30345019100018
43111209,47786628900010
1238685,21880265000026
52049608,51272728000012
64575665,80664182500054
65488079,81182142000015
72268617,88465064900012
38484880,44207687300011
2889879,30690738700022
20158107,38911272300017
65822439,81336800800013
56648419,53814171400013
20113472,38901343400011
62821665,79520007000014
68436270,83039507500013
7322283,32655537200019
7915889,32851435100019
22777283,39511729400011
59860204,77571656600010
57837836,62604203000017
21205822,39153876600018
13640344,34874114100025
20234836,38928405000017
53316158,51987123000016
58809834,75084153800010
73880781,90415994400019
18559151,38352362800014
38111276,44122392200028
64603087,80749166700034
4962162,31765859900012
50216417,50320812600014
55855239,53275873700011
58986136,75164291900011
8051903,32893574700019
61756902,79029995200024
49614775,50096357400016
67350211,82268336300011
62604259,79420303400010
28667270,41295561900017
56920868,53935512300016
21746270,39276396700016
57517308,57210217622023
51372897,50994229800019
32121027,42294772100029
61586596,78953437700013
68565108,83112298100010
37226925,43928899400015
69917565,84156591400014
47368408,49204807900031
45780540,48526980700015
71316451,85377485900013
9847138,33436822200033
73833102,90362341100019
33877977,42938082700023
47434063,49224429800039
64322689,80422088700017
2838926,30658760100015
47909239,49365857900013
21616710,39247619800040
7259894,32634077500047
67135743,82161612500026
61094009,78501542100015
11156483,34009028100023
47025625,49100368700028
48537044,49761098000011
51405243,51007315800022
52592156,51493897600016
39555940,44448624500012
50931390,50809821700039
28815622,41330695200016
50009727,50234882400025
22793625,39515557500032
47186410,49148450700018
63158458,79865578300172
41060766,44990515700052
37696670,44031024100011
4606110,31602723400038
72125984,88337942200016
30778027,41990944500035
26830170,40854558000016
53777614,52180506900023
11338822,34059559400011
5172989,31853175300016
3875318,31258876700011
3109614,30862779300026
4935704,31754060700023
25864575,40411033000010
43635207,47913658200026
10459061,33820775600010
4483049,31546829800015
12816624,34458937900058
39392844,44413086800011
29504272,41490323700017
62629573,79431831100030
53818943,52197842900038
8469986,33023063200011
70724228,84924232600015
72307033,88499535800014
20049761,38887145100034
72920875,89260298800016
64760851,80827015100018
38510410,44213356700077
39093999,44345389900025
56458197,53538583500025
73560958,90075440900010
1001226,21530043500041
67147663,82167413200013
42884907,45820309800033
67149826,82168433900103
24423374,40083168100012
42918165,46970534700059
6995996,32541376300021
71813505,88069480700012
16678096,37919840100042
57550846,57277074100013
55465362,53103346200015
4593505,31596478300015
15873649,35600072911742
15368343,35312895200010
71538667,87842896000016
15028585,35229754300030
35879626,43418383600015
54424383,52453776800029
44450476,48128016200092
12387269,34344593800024
56391027,53509338900018
72878703,89221610200012
64661759,80777887300016
8332738,32980336500017
16939529,37982266100037
56556776,53773953400023
72968148,89304886800010
73756695,90278483400019
53296871,51978910100010
55529575,53131867300039
37719438,44035321700027
36545774,43772165700025
52985372,51851887300030
17819508,38183382100022
11752575,34177287900035
39819912,44503875500010
59405604,75351979200018
18747386,38393231600920
68293553,82958511600017
62332344,79294631100018
49847300,50171260800014
17424846,38091595900023
59359963,75331295800022
73272489,89785108500018
6220905,32267905100027
8533003,33042258500019
36623767,43789465200019
2968199,30744165900017
17475294,38103630000055
47105847,49123922400026
54822352,52823213500038
61822089,79059946800010
35013806,43228625000019
8212668,32942469100015
34691977,43153751300027
51659563,51111944800054
16520104,37882257100014
69740558,84040373700017
18565363,38353793300012
73855963,90388125800011
15773618,35600000023182
36267052,43505943100013
6856882,32493277100029
69287465,83749084600016
58238037,69201186900058
3627352,31139379700049
28943295,41362692000024
72490444,88857572700019
73490941,90004809100012
66139303,81485348700027
7955486,32863993500068
70501308,84760546600014
29673651,41528140100067
64783562,80837146200017
63303868,79933693800029
69294340,83753350400010
997595,21520220100053
69912346,84153239300029
37931220,44081756700033
50361225,50380310800011
73829268,90358199900013
30525391,41934736400012
60741670,78230638500025
46966896,49082417400018
1132182,21710135100047
63446681,80000867400015
20329781,38950328500063
54111908,52322987000010
54189716,52355614000011
49139645,49949194200011
64926958,80906755600013
26530977,40779983200024
62224262,79244126300029
5660619,32054234300019
53834686,52204501200021
19251175,38504127200019
12606010,34403186900011
40201212,44793574300016
62927071,79758148500019
13140407,34739779600017
68387444,83012182800016
72545519,88909420700012
69384009,83809062900018
62511318,79377370600015
52307645,51377491900015
24027555,39992920700021
73563688,90078176600010
5482610,31981456200017
44563352,48161396600029
48483566,49607744700019
40293493,44814785000011
62267478,79264285200018
60274360,77880873300019
50835790,50771058000014
42410998,45301097700016
13118790,34538540500013
62805377,79512497300020
64232952,80378538500011
52645325,51515637000014
73005896,89340588600019
56158631,53408112000055
72275873,88472100200019
2238394,30288222000023
64288293,80405215700018
50128150,50283729700014
51656581,51110765800011
22700254,39493849200011
73507078,90021166500014
10971029,33959868200013
33784592,42914543600029
64144046,80336409000032
9072229,33205971600032
11001030,33967863300019
6343180,32313557400065
56321234,53478531600017
5539685,32004946300013
34983300,43221887300011
19273051,38509146700022
60711871,78207819000033
2707877,30582267800010
61154419,78562467700015
70611347,84840999100017
22883286,39536834300012
8287388,32965941100022
31191989,42086568500010
55000714,52900290900016
39448617,44425328000010
33004696,42496587900010
52384407,51408812900010
62308700,79283710600022
59463795,75378024600017
12579916,34396154600029
54433699,52457666700025
4130239,31386640200016
69373546,83802612800010
36803020,43831277900020
63260711,79913646000026
53675511,52138104600015
47083856,49117434800012
7226433,32622532300012
73007122,89341751900012
33829311,42925392500011
39925215,44527784100018
45514905,48448369800029
19744273,38818274300012
2328018,30346921700036
4047250,31344665000019
65398532,81137967600026
71751370,88015642700010
14440943,35080492800017
53622317,52115804800012
41651526,45125834700041
67353593,82270061300018
48566005,49770350400017
31995656,42266402900044
47322739,49190636800049
34899782,43202864500013
8805048,33126184200016
47540089,49256712800011
53142586,51914519700025
67890886,82675014300024
66613695,81904911500010
16713000,37928076100014
67850671,82523045100015
22820761,39521979300035
72782999,89134518300018
16100684,37779287400028
53913952,52238672100024
44640931,48184285400012
45271121,48374800000013
59438087,75366512400016
47251340,49168389200021
53195339,51936303000023
60442739,78002343800010
21347835,39186658900016
5573156,32019300600014
52981268,51850091300018
54568675,52514511600014
14455929,35084227400010
38342645,44175285400022
66157210,81493772800016
49914623,50196102300014
22610743,39473076600018
64176544,80352140000017
20063146,38889973400023
61398230,78867512200014
57050662,53994013000013
15633562,35379035500021
8419667,33007280200037
73478617,89992304900014
60811998,78282960000025
68526243,83090448800012
57465153,56714050400018
13729367,34896649000016
50035503,50245591800016
63375933,79967311600015
41867872,45173238200036
65726171,81293001400012
27946011,41120558600018
70848118,85016583800010
57006084,53973962300020
313489,6540373500015
73191387,89518246700020
18031344,38234104800041
